time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,pinn_E,pinn_N,pinn_U
4.142009999752044678e+02,2.221333036059467759e+03,4.277363299603973246e+03,-1.640449457145905399e+00,2.223679259873089904e+03,4.282346877501820927e+03,1.386650244475117688e+01,2.220445008373913879e+03,4.280116668866490727e+03,-1.080191596268900867e+01
4.143009998798370361e+02,2.221003455439773916e+03,4.278238065220676617e+03,-1.643924533100971530e+00,2.223386961757929384e+03,4.283232138124944868e+03,1.396240575124988936e+01,2.220156101286203921e+03,4.280885471550466718e+03,-1.045297901818980790e+01
4.144010000228881836e+02,2.220684168202119508e+03,4.279112828273698142e+03,-1.653403330888977507e+00,2.223049797840221800e+03,4.284084146584948030e+03,1.381416310838812933e+01,2.219995119638546385e+03,4.281625387277086702e+03,-1.027209005781060114e+01
4.145009999275207520e+02,2.220364885874857009e+03,4.279987600776303225e+03,-1.648882265046495377e+00,2.222757104506214546e+03,4.284946182062601110e+03,1.389732286837579522e+01,2.219795646061619209e+03,4.282283854534601232e+03,-1.025410201642034735e+01
4.146009998321533203e+02,2.220055900453933646e+03,4.280840224176057745e+03,-1.649349980323677300e+00,2.222461194225741565e+03,4.285830594275492331e+03,1.423046088962200884e+01,2.218903370329333484e+03,4.283381290171641012e+03,-1.012450908871051070e+01
4.147009999752044678e+02,2.219736621026801004e+03,4.281692848806925213e+03,-1.645814240346453516e+00,2.222125776055894676e+03,4.286699183165930663e+03,1.419017173215479488e+01,2.219073594096742454e+03,4.284117626845740233e+03,-1.022695063188939457e+01
4.148009998798370361e+02,2.219417340442254044e+03,4.282534394441989207e+03,-1.650271159656540476e+00,2.221820989796809044e+03,4.287555552178610924e+03,1.424333067677889630e+01,2.218802390048197594e+03,4.285136016303290489e+03,-1.011046342112149432e+01
4.149010000228881836e+02,2.219108357410291319e+03,4.283375945606132518e+03,-1.648731784102665188e+00,2.221448904890408357e+03,4.288365947786326615e+03,1.402660716772948035e+01,2.219012640137066683e+03,4.286305276218409745e+03,-1.017865883111085168e+01
4.150009999275207520e+02,2.218799374957428427e+03,4.284206421147942820e+03,-1.650185059291743528e+00,2.221166700584771206e+03,4.289226330875921121e+03,1.422782497999128282e+01,2.218574765188576748e+03,4.286685277103948465e+03,-9.967971986561451558e+00
4.151009998321533203e+02,2.218490393777999998e+03,4.285025822413992501e+03,-1.652630981329366477e+00,2.220849647391464714e+03,4.290003213884509023e+03,1.405119552830979046e+01,2.217023080933716301e+03,4.288281981589472707e+03,-1.126825985689833942e+01
4.152009999752044678e+02,2.218181412980146888e+03,4.285845224362331464e+03,-1.654077022330284308e+00,2.220504493594642554e+03,4.290753733935691344e+03,1.367115691134586086e+01,2.217684815288062964e+03,4.288414903226233946e+03,-1.046967026760921726e+01
4.153009998798370361e+02,2.217882728189068530e+03,4.286653552158008097e+03,-1.658519281586677607e+00,2.220168414953285719e+03,4.291522502905680085e+03,1.352401845050394513e+01,2.217345762613350416e+03,4.289123386389566804e+03,-1.057681639599263690e+01
4.154010000228881836e+02,2.217584049187596975e+03,4.287450814461651134e+03,-1.650954180182452546e+00,2.219822380469311611e+03,4.292298397707594631e+03,1.331247492511920427e+01,2.216805830405224697e+03,4.289799055027617214e+03,-1.082463387767620588e+01
4.155009999275207520e+02,2.217285366046739910e+03,4.288248068664093807e+03,-1.655389188708568327e+00,2.219594651365864593e+03,4.293119775974329059e+03,1.357196039538644072e+01,2.218548910284626800e+03,4.291186676346834247e+03,-1.022518544811941865e+01
4.156009998321533203e+02,2.216986685915664566e+03,4.289034251968831995e+03,-1.655816827106718847e+00,2.219373472161003519e+03,4.293940678968130669e+03,1.397096913900873005e+01,2.216860276169487406e+03,4.291527288093267998e+03,-1.009859234246710002e+01
4.157009999752044678e+02,2.216688006854682499e+03,4.289820437309149384e+03,-1.653244577322084297e+00,2.219002692111486340e+03,4.294613156847839491e+03,1.387699007115179484e+01,2.216309093364232922e+03,4.292309035830383436e+03,-1.026900506892388876e+01
4.158009998798370361e+02,2.216399623101696307e+03,4.290595547142133910e+03,-1.655668527575926419e+00,2.218534967464104739e+03,4.295166065459992751e+03,1.456973362060534782e+01,2.215855651181832400e+03,4.292831804519440993e+03,-9.513201712646605301e+00
4.159010000228881836e+02,2.216111242700525509e+03,4.291359586755399505e+03,-1.653085096376571528e+00,2.218115586047054421e+03,4.295752431726178656e+03,1.501787290185416168e+01,2.215453358654857766e+03,4.293266903733930121e+03,-9.010231403413172302e+00
4.160009999275207520e+02,2.215822864262974690e+03,4.292112553445844242e+03,-1.649494283235071634e+00,2.218143153953920773e+03,4.296859707214725859e+03,1.335922963512530259e+01,2.215329555321108273e+03,4.294119835712803251e+03,-1.065867607700238295e+01
4.161009998321533203e+02,2.215544784945284846e+03,4.292854452070163461e+03,-1.639899653128395585e+00,2.217900595389174214e+03,4.297626175834794594e+03,1.298968765801373593e+01,2.215138525687025776e+03,4.294808939411302163e+03,-1.099517610007342228e+01
4.162009999752044678e+02,2.215256407800410670e+03,4.293596344491716081e+03,-1.637301547535116697e+00,2.217720900334258658e+03,4.298500953668476541e+03,1.243770654536342590e+01,2.215040364779372794e+03,4.295926524871708352e+03,-1.164988128804111511e+01
4.163009998798370361e+02,2.214978325759421296e+03,4.294338237715349351e+03,-1.635707116947514805e+00,2.217349776502409441e+03,4.299127744004344095e+03,1.283835648077683800e+01,2.214465230222502214e+03,4.296571982905482400e+03,-1.119458486062330849e+01
4.164010000228881836e+02,2.214700247958985528e+03,4.295057985763684883e+03,-1.631097793541812280e+00,2.217169350041247981e+03,4.299901586084019982e+03,1.291652196214863579e+01,2.214512669934131281e+03,4.297291695146214806e+03,-1.106629568769267280e+01
4.165009999275207520e+02,2.214422169489599582e+03,4.295777732464190194e+03,-1.628488562693746644e+00,2.216910083330531052e+03,4.300625985211636362e+03,1.274838285682812966e+01,2.214112411297221115e+03,4.297916557616497812e+03,-1.126261110069140159e+01
4.166009998321533203e+02,2.214144088962644673e+03,4.296497475108670187e+03,-1.631879426218574736e+00,2.216720998146903639e+03,4.301412565770322544e+03,1.200872781346811280e+01,2.213867973187339430e+03,4.299218833508664829e+03,-1.222636673380361572e+01
4.167009999752044678e+02,2.213876306511944222e+03,4.297206147654138476e+03,-1.632266451879786473e+00,2.216332139246928818e+03,4.301949907520089255e+03,1.297380480434208039e+01,2.214019816630351670e+03,4.299326363542351828e+03,-1.102693143223018524e+01
4.168009998798370361e+02,2.213598230592493564e+03,4.297903745804393111e+03,-1.631642499467034213e+00,2.216151472550270682e+03,4.302744756088107351e+03,1.197772269266738476e+01,2.212881688576576835e+03,4.300836812243312124e+03,-1.275598378163681446e+01
4.169010000228881836e+02,2.213320152272941868e+03,4.298601339218458634e+03,-1.638018634015907082e+00,2.216030330574155414e+03,4.303696618279540417e+03,1.103018464059277903e+01,2.212789548551679218e+03,4.301525191983306286e+03,-1.369335804968432058e+01
4.170009999275207520e+02,2.213052372173998720e+03,4.299298939527267066e+03,-1.636398430561257555e+00,2.215487547558264851e+03,4.304049830095725156e+03,1.271576858109392560e+01,2.212588083189444660e+03,4.301953635828452207e+03,-1.193376469069562518e+01
4.171009998321533203e+02,2.212784590908139762e+03,4.299985460815310944e+03,-1.642770807435226743e+00,2.215119734818958023e+03,4.304605164803417210e+03,1.338951341813753970e+01,2.213760574395679214e+03,4.302035301007183079e+03,-1.017030532652188413e+01
4.172009999752044678e+02,2.212506515289002891e+03,4.300671982669832687e+03,-1.646139703099379403e+00,2.214887950517721038e+03,4.305359743349225027e+03,1.327482883448919893e+01,2.212969397761411528e+03,4.302678713314206107e+03,-1.060447462086358428e+01
4.173009998798370361e+02,2.212249037663674699e+03,4.301347444709116644e+03,-1.633508320064947839e+00,2.214672163064371489e+03,4.306113402498980577e+03,1.281594682188915613e+01,2.213373484785448454e+03,4.303943038357516343e+03,-1.070575117615771887e+01
4.174010000228881836e+02,2.211981256321342244e+03,4.302022889013735039e+03,-1.644873444721952183e+00,2.214361922291199335e+03,4.306752196796219323e+03,1.275265206006474727e+01,2.211899275329987177e+03,4.304445365436356042e+03,-1.134853898378901249e+01
4.175009999275207520e+02,2.211713481438304370e+03,4.302687269208435282e+03,-1.642231148058272083e+00,2.214251588778956830e+03,4.307548314172237951e+03,1.259629907186354103e+01,2.211924781041606366e+03,4.305199803906887610e+03,-1.143438301508103905e+01
4.176009998321533203e+02,2.211445703608034819e+03,4.303362720302307935e+03,-1.643596437862697712e+00,2.213703305092997198e+03,4.307859075685635617e+03,1.410961559343309091e+01,2.211592851010508184e+03,4.305239583154812863e+03,-9.884783954143813389e+00
4.177009999752044678e+02,2.211177929662560018e+03,4.304016025545001867e+03,-1.642946790142332247e+00,2.213495149412985938e+03,4.308591674317531215e+03,1.346955110759790841e+01,2.211515360394354957e+03,4.305915344943217860e+03,-1.049299333362523612e+01
4.178009998798370361e+02,2.210910150838936715e+03,4.304691474613395258e+03,-1.647312245792818430e+00,2.213220046011110298e+03,4.309172256202912649e+03,1.254834184928677132e+01,2.211041300264497750e+03,4.306609669418549856e+03,-1.144236745552279899e+01
4.179010000228881836e+02,2.210642375899516992e+03,4.305344777830532621e+03,-1.649662757612532005e+00,2.213056021879898708e+03,4.309945459638389366e+03,1.217982546556004309e+01,2.210941743563400905e+03,4.307468513999732750e+03,-1.185996611845484949e+01
4.180009999275207520e+02,2.210374603407317409e+03,4.305998085802803871e+03,-1.645013348319480428e+00,2.212664454968819882e+03,4.310443475056511488e+03,1.309685640849784249e+01,2.210866488488564755e+03,4.307996753979546156e+03,-1.092391128025337821e+01
4.181009998321533203e+02,2.210106829206125440e+03,4.306651390388332402e+03,-1.645364018060945455e+00,2.212374136787750558e+03,4.311009210571416588e+03,1.239235647520399652e+01,2.210634493333198861e+03,4.308645767912038536e+03,-1.168263379731797613e+01
4.182009999752044678e+02,2.209839055718030068e+03,4.307304696335548215e+03,-1.643714764633386949e+00,2.211963259211406239e+03,4.311477509368727624e+03,1.294651863017611504e+01,2.208790926209315785e+03,4.309623989332983911e+03,-1.199987128338284492e+01
4.183009998798370361e+02,2.209571281908158198e+03,4.307958001609067651e+03,-1.643065590422793321e+00,2.211781146505401466e+03,4.312244358002301851e+03,1.278979099650996432e+01,2.209243759134338234e+03,4.309809551893827120e+03,-1.126694928745610014e+01
4.184010000228881836e+02,2.209303507277362314e+03,4.308600228529339802e+03,-1.649408973248227994e+00,2.211616716111966980e+03,4.313007483143582249e+03,1.251268285716446371e+01,2.209429633344480408e+03,4.310341432709469700e+03,-1.144879537617293863e+01
4.185009999275207520e+02,2.209035733858342155e+03,4.309253534491750543e+03,-1.647759956046002117e+00,2.211319098356416362e+03,4.313676876078469832e+03,1.213030407588735216e+01,2.208416634681871074e+03,4.311169943581445295e+03,-1.272047974903330214e+01
4.186009998321533203e+02,2.208767963080448226e+03,4.309895768891618900e+03,-1.643103497018728376e+00,2.210797488870092366e+03,4.314077818157432375e+03,1.409140728638362816e+01,2.208433106364675496e+03,4.311738556148765383e+03,-9.986135972283364026e+00
4.187009999752044678e+02,2.208500190250224477e+03,4.310537999221316568e+03,-1.644447110247256205e+00,2.210728541657969345e+03,4.314948500545259776e+03,1.350808166846286440e+01,2.208203106925532211e+03,4.312228016288515391e+03,-1.046393705025661802e+01
4.188009998798370361e+02,2.208232419862037204e+03,4.311180234311688764e+03,-1.638790804807968016e+00,2.210360473728499528e+03,4.315484265230970777e+03,1.443879356236129752e+01,2.207955876922927018e+03,4.312834441326933302e+03,-9.600167371324005217e+00
4.189010000228881836e+02,2.207954350623233040e+03,4.311822461145094167e+03,-1.643131007479951222e+00,2.210395274283690469e+03,4.316523631571354599e+03,1.182419456660954893e+01,2.207757586600585000e+03,4.313988027332844467e+03,-1.221470962345392763e+01
4.190009999275207520e+02,2.207676280715023495e+03,4.312464686624652131e+03,-1.649471284429637308e+00,2.209999951488003262e+03,4.317052199034202204e+03,1.256336352544917645e+01,2.207899979001507290e+03,4.314167151836860285e+03,-1.130944874566898761e+01
4.191009998321533203e+02,2.207408509011885599e+03,4.313106919013391234e+03,-1.647815209520786084e+00,2.209779849214767637e+03,4.317856424257757681e+03,1.317471492295703683e+01,2.206737623615478697e+03,4.315604455873968618e+03,-1.153985464567699637e+01
4.192009999752044678e+02,2.207408509011885599e+03,4.313106919013391234e+03,-1.647815209520786084e+00,2.209563912781047293e+03,4.318624366419311627e+03,1.341621631505722689e+01,2.206415041120814749e+03,4.316730360643859967e+03,-1.147491270181899381e+01
4.193009998798370361e+02,2.206862670998186786e+03,4.314369230367265118e+03,-1.651484656896400338e+00,2.209200741036056570e+03,4.319122225482484282e+03,1.396442902769740613e+01,2.205790334446548513e+03,4.316878360469361724e+03,-1.079927813325230090e+01
4.194010000228881836e+02,2.206584605876423666e+03,4.315000388378728530e+03,-1.648817713507469307e+00,2.208822802680429959e+03,4.319631986326041442e+03,1.323473164472306962e+01,2.205283367532190823e+03,4.317400925344290954e+03,-1.146913960542951827e+01
4.195009999275207520e+02,2.206306539542477367e+03,4.315642620683192035e+03,-1.645158377913048753e+00,2.208422674407591330e+03,4.320079627970129877e+03,1.312092629550147649e+01,2.204540221204390036e+03,4.317946398714453608e+03,-1.162889393688988093e+01
4.196009998321533203e+02,2.206028473771689733e+03,4.316273777346075804e+03,-1.644491583960416392e+00,2.208221545397625050e+03,4.320766238204020738e+03,1.209140755724342853e+01,2.204465910374507985e+03,4.318231017342585801e+03,-1.259409830976096600e+01
4.197009999752044678e+02,2.205740110000323966e+03,4.316916004113178133e+03,-1.646828837398061296e+00,2.207894848609152177e+03,4.321398457337278160e+03,1.402607808980360460e+01,2.204838905835333208e+03,4.318929789591687950e+03,-1.038571848002061415e+01
4.198009998798370361e+02,2.205462041660410250e+03,4.317558232353268977e+03,-1.649169732439077052e+00,2.207884513274384972e+03,4.322384844636540947e+03,1.279952151579595920e+01,2.204515086070252892e+03,4.319706778621297417e+03,-1.188313858704827908e+01
4.199010000228881836e+02,2.205173676358181638e+03,4.318211532738422648e+03,-1.651514679629372040e+00,2.207445802792254199e+03,4.322753044413031603e+03,1.319376609740629647e+01,2.204079329355898608e+03,4.320108096407355333e+03,-1.131955482544526603e+01
4.200009999275207520e+02,2.204895611520647435e+03,4.318853767794913438e+03,-1.643855731135317910e+00,2.207236792316419724e+03,4.323502739479914453e+03,1.287964499153508768e+01,2.204402406206113938e+03,4.320821910431757715e+03,-1.106177937827692404e+01
4.201009998321533203e+02,2.204607248190146493e+03,4.319495995264955127e+03,-1.645193299206994197e+00,2.206874761223873520e+03,4.324095386479713852e+03,1.399719871848401453e+01,2.204023347020229721e+03,4.321366147254326279e+03,-1.008308921486559484e+01
4.202009999752044678e+02,2.204318884685380908e+03,4.320149299072440954e+03,-1.642538487349384013e+00,2.206619313169934230e+03,4.324878745843746401e+03,1.469184690669317206e+01,2.203709215094067531e+03,4.322392076064922549e+03,-9.452243745772648253e+00
4.203009998798370361e+02,2.204030520859393164e+03,4.320802602204539653e+03,-1.640883751824503634e+00,2.206467732095160954e+03,4.325785931145752329e+03,1.425048932170489024e+01,2.204371655129828923e+03,4.323126630103195566e+03,-9.737689885143254287e+00
4.204010000228881836e+02,2.203731859775975408e+03,4.321444823461088163e+03,-1.649217999348138619e+00,2.206028493633526523e+03,4.326204218647918424e+03,1.336647318097902826e+01,2.204020257225292880e+03,4.323738043330154142e+03,-1.055311586168454596e+01
4.205009999275207520e+02,2.203443493237123675e+03,4.322098121154704131e+03,-1.655563424149022467e+00,2.205709262463816685e+03,4.326930956041847821e+03,1.512534532107974883e+01,2.204488572928675694e+03,4.324413584864174481e+03,-8.432010559657555859e+00
4.206009998321533203e+02,2.203144831614095892e+03,4.322773571415302285e+03,-1.651920462862790373e+00,2.205535296719980579e+03,4.327636750486193705e+03,1.332516381195978283e+01,2.203575779717874866e+03,4.325048348214922953e+03,-1.069823220320745349e+01
