time_s,gnss_2d,gnss_3d,pinn_2d,pinn_3d,vel_err,pred_sigma_3d
6.790009999275207520e+02,5.048544911730675544e+00,1.872770394875438527e+01,4.841097860595731106e+00,9.070817405996724148e+00,4.207189722723807535e+00,3.589905548095703125e+01
6.791009998321533203e+02,3.785674451383087558e+00,3.067628187834286635e+01,6.628341165201960372e+00,7.830217411291759078e+00,4.198162565652403977e+00,3.546031188964843750e+01
6.792009999752044678e+02,3.954165822450266266e+00,3.109295222406377945e+01,6.441184912116718841e+00,7.825202773941718704e+00,4.168418815000491051e+00,3.526987457275390625e+01
6.793009998798370361e+02,4.030547708216427161e+00,3.121402693801347183e+01,6.742096045957221229e+00,8.191588797855013482e+00,4.171614299202385467e+00,3.533950424194335938e+01
6.794010000228881836e+02,4.054628786367146631e+00,3.122196751036291218e+01,6.443174045030610309e+00,7.758769773429495586e+00,4.057819977258122712e+00,3.519732666015625000e+01
6.795009999275207520e+02,3.592349815443232508e+00,3.023684779636195685e+01,6.347196912451945394e+00,7.357719683806751121e+00,4.146740854850570202e+00,3.535681152343750000e+01
6.796009998321533203e+02,3.181982890425484545e+00,2.918788290784904049e+01,4.657077713688476450e+00,5.369582506844019498e+00,4.114642936019610175e+00,3.534203720092773438e+01
6.797009999752044678e+02,4.109287152536827747e+00,3.135227167970978357e+01,7.438022683656129175e+00,8.834688583199175937e+00,4.090058774084499582e+00,3.533796691894531250e+01
6.798009998798370361e+02,4.536849124779530840e+00,3.242109736125049579e+01,6.711350926319233245e+00,8.837357611426005732e+00,4.078277728456686013e+00,3.536603164672851562e+01
6.799010000228881836e+02,4.322288217576112146e+00,3.188090695503592187e+01,6.394994819713970102e+00,8.304621857390658946e+00,4.090060919565774888e+00,3.531321716308593750e+01
6.800009999275207520e+02,4.957656473903460537e+00,3.332752744616942664e+01,6.957940084297876027e+00,9.626862988437347113e+00,4.147085144239849974e+00,3.536856079101562500e+01
6.801009998321533203e+02,5.183875953273682669e+00,3.389315893601908414e+01,7.235092258226754502e+00,1.009219940123260528e+01,4.127941098088468763e+00,3.529616546630859375e+01
6.802009999752044678e+02,3.206016473573535475e+00,2.481888742552391136e+01,4.607937971462240156e+00,4.832391117692337090e+00,4.199097286340554014e+00,3.529584503173828125e+01
6.803009998798370361e+02,3.137744837232750328e+00,2.481255987929894502e+01,4.536069562548766143e+00,4.782000289357197786e+00,4.147017340133770880e+00,3.528398132324218750e+01
6.804010000228881836e+02,2.941784951142506710e+00,2.434886048378270829e+01,4.614125421555518969e+00,4.905094048562314235e+00,4.182473733528182969e+00,3.545362854003906250e+01
6.805009999275207520e+02,2.832534918898994558e+00,2.402206366315052222e+01,3.261095589007468210e+00,3.783050328865222856e+00,4.214733434147840185e+00,3.545800399780273438e+01
6.806009998321533203e+02,2.912316460005340613e+00,2.422445673048051873e+01,4.332895760600750101e+00,4.763656497354767261e+00,4.192544357332143257e+00,3.538714218139648438e+01
6.807009999752044678e+02,2.609588291051267106e+00,2.339067977435624002e+01,4.306278862655965156e+00,5.020736663041839520e+00,4.219845428121830722e+00,3.548879623413085938e+01
6.808009998798370361e+02,2.534617082607613536e+00,2.351327447940152027e+01,4.781332925306122306e+00,5.522738206831085073e+00,4.239536559053658671e+00,3.532899475097656250e+01
6.809010000228881836e+02,2.552074520305554817e+00,2.312384803300810532e+01,4.264891752366759547e+00,5.195938331851033709e+00,4.241905462455762610e+00,3.538575744628906250e+01
6.810009999275207520e+02,2.552182043416796997e+00,2.254108967121213070e+01,3.644926538120846438e+00,5.035524000733630601e+00,4.297383478254518607e+00,3.550561141967773438e+01
6.811009998321533203e+02,2.524700336889129648e+00,2.221089795483285556e+01,3.610288738602879022e+00,5.572151641345227446e+00,4.267238848715461330e+00,3.518081283569335938e+01
6.812009999752044678e+02,2.466938258734617584e+00,2.203792562584069614e+01,3.508554840115150064e+00,5.338263928956711979e+00,4.315293690832125328e+00,3.546986007690429688e+01
6.813009998798370361e+02,2.516508758939156820e+00,2.240061253769951577e+01,3.502326037096338940e+00,5.071721145024365995e+00,4.329528976141874708e+00,3.553443527221679688e+01
6.814010000228881836e+02,2.396993077432427288e+00,2.201254927823445939e+01,2.784292247795431940e+00,4.815964310128947545e+00,4.360927823357902966e+00,3.561824798583984375e+01
6.815009999275207520e+02,2.404256579555043682e+00,2.196426886884848884e+01,2.561924255675680051e+00,4.698285373302386603e+00,4.397584566224734814e+00,3.565404129028320312e+01
6.816009998321533203e+02,2.205208695140605801e+00,2.768614789188621472e+01,4.127897236172354489e+00,5.272947026395706338e+00,4.390448283051241241e+00,3.657379150390625000e+01
6.817009999752044678e+02,1.979472193361699439e+00,2.723198848543969675e+01,4.581801583659212973e+00,5.126240838013645273e+00,4.446611999515227787e+00,3.617331695556640625e+01
6.818009998798370361e+02,1.774314489659359007e+00,2.677766504746812259e+01,5.079400444538592296e+00,5.318790957945953579e+00,4.452785215424593268e+00,3.608938598632812500e+01
6.819010000228881836e+02,1.666179617156000603e+00,2.643982408339079626e+01,5.339130543210742985e+00,5.576103059656889016e+00,4.406261753624503896e+00,3.635923767089843750e+01
6.820009999275207520e+02,5.353902395069745523e+00,2.068215798180077769e+01,1.607924519096628257e+00,6.523589897144010052e+00,4.412645976936820702e+00,3.517913055419921875e+01
6.821009998321533203e+02,5.543419773555843477e+00,2.173232519838788690e+01,2.515587092378497758e+00,5.659692298146064893e+00,4.353278480259787919e+00,3.505689620971679688e+01
6.822009999752044678e+02,5.576844053145611824e+00,2.148559754437134117e+01,1.602340071612320838e+00,5.490964617590080366e+00,4.332683703549990106e+00,3.510461425781250000e+01
6.823009998798370361e+02,5.556645085170170972e+00,2.068693792136344101e+01,1.142714370027589910e+00,6.354232498699499132e+00,4.313674355857998854e+00,3.513444519042968750e+01
6.824010000228881836e+02,5.807421779879448742e+00,2.099800323657941803e+01,1.487552309643341841e+00,6.293602474997538110e+00,4.275807900178838494e+00,3.503989791870117188e+01
6.825009999275207520e+02,5.636183339985934460e+00,2.043274820205318676e+01,1.241547016781008317e+00,7.057160645622835737e+00,4.295524097019328913e+00,3.486964797973632812e+01
6.826009998321533203e+02,5.618734041410718305e+00,1.822655473516073599e+01,9.151303326629591783e-01,8.110909291067178728e+00,4.221792712920334978e+00,3.589280319213867188e+01
6.827009999752044678e+02,5.539815492518381568e+00,1.761812925170439925e+01,5.637912433308464033e-01,8.671250808029958179e+00,4.236008945654557323e+00,3.606267929077148438e+01
6.828009998798370361e+02,5.409724553147650994e+00,1.701802911843676114e+01,6.628867369719237956e-01,9.105051616346228727e+00,4.221438528328972595e+00,3.613582611083984375e+01
6.829010000228881836e+02,5.273941851269035475e+00,1.651475782999329667e+01,4.411292748004320696e-01,9.476791414511177791e+00,4.190430494239834935e+00,3.614369583129882812e+01
6.830009999275207520e+02,3.737865831062379574e+00,3.203317327171804862e+01,5.448840488632620271e+00,8.854178502469517653e+00,4.161625194335238476e+00,3.630376052856445312e+01
6.831009998321533203e+02,3.563806637948629508e+00,3.244439351520382075e+01,4.378977245905686821e+00,8.577050307377136917e+00,4.214263420311944230e+00,3.645697784423828125e+01
6.832009999752044678e+02,4.897126454211717217e+00,1.531065340189626589e+01,1.050303959378974694e+00,1.015829233789682640e+01,4.136494014513251827e+00,3.645867156982421875e+01
6.833009998798370361e+02,5.748719006490001782e+00,2.819843023548702377e+01,7.431475738984707036e+00,7.911831381281001718e+00,4.143854619199363043e+00,3.625895690917968750e+01
6.834010000228881836e+02,5.592700806500430666e+00,2.866013066221701777e+01,6.777739447140046281e+00,7.417628224699965855e+00,4.091548678126825322e+00,3.628909683227539062e+01
6.835009999275207520e+02,4.525275891932618144e+00,3.056767874046672517e+01,5.519350822707091986e+00,7.688924030958572686e+00,4.129764206714606978e+00,3.651358413696289062e+01
6.836009998321533203e+02,4.674115093561629131e+00,3.037674554863088972e+01,5.306637833635577728e+00,7.274989262338348084e+00,4.085210724448579356e+00,3.639809799194335938e+01
6.837009999752044678e+02,4.997094904175361840e+00,2.975431299834518839e+01,6.062696881947517547e+00,7.516415643830424820e+00,4.079924211194487782e+00,3.646551513671875000e+01
6.838009998798370361e+02,5.125246083305726508e+00,2.957024343660453525e+01,5.839624475313848428e+00,7.166916607238662529e+00,4.049225204349063745e+00,3.644676971435546875e+01
6.839010000228881836e+02,4.820174935462920196e+00,3.011786279536212874e+01,5.309456317548945314e+00,7.080428788687865627e+00,4.045138266536350002e+00,3.639971923828125000e+01
6.840009999275207520e+02,5.042740601328017824e+00,2.976006690475181315e+01,5.635153596047510760e+00,7.103797582415392498e+00,4.028008964526611280e+00,3.646443939208984375e+01
6.841009998321533203e+02,5.220465694210901120e+00,2.944531964531654467e+01,6.030112965980954698e+00,7.296330095907491042e+00,3.998357190247202375e+00,3.649971008300781250e+01
6.842009999752044678e+02,3.459368619694700442e+00,2.784292360667031119e+01,5.077714224837315271e+00,5.490631697317948756e+00,4.003397187424858394e+00,3.591960906982421875e+01
6.843009998798370361e+02,3.548769008519501611e+00,2.789615831431544635e+01,4.733096118522506224e+00,5.439816027730774550e+00,3.922667925820432000e+00,3.613321304321289062e+01
6.844010000228881836e+02,3.564122347617764142e+00,2.768575108259001993e+01,5.093811361051733044e+00,5.584456522998475947e+00,3.996245114038103452e+00,3.593750381469726562e+01
6.845009999275207520e+02,3.793404799006221850e+00,2.727698308371559932e+01,5.203073303936730731e+00,5.527912022901367628e+00,3.919189620123397333e+00,3.599274063110351562e+01
6.846009998321533203e+02,3.936273075274681066e+00,2.659407754402365498e+01,5.650873689627568197e+00,5.801140615091524566e+00,3.938535728354448207e+00,3.612860870361328125e+01
6.847009999752044678e+02,4.139600794012181950e+00,2.617199661485286200e+01,5.878095612485237709e+00,5.936372311808320923e+00,3.896652770173328229e+00,3.605499267578125000e+01
6.848009998798370361e+02,4.286066582011506476e+00,2.604002283534610029e+01,5.798339578792265137e+00,5.839797685106668190e+00,3.911102828773834528e+00,3.609812545776367188e+01
6.849010000228881836e+02,4.429725018705188866e+00,2.600979241141305565e+01,5.741290414469549575e+00,5.774588166207434980e+00,3.847017531154467651e+00,3.608657073974609375e+01
6.850009999275207520e+02,4.502752042731196447e+00,2.602559789528006817e+01,5.459697244362162749e+00,5.492125375047741009e+00,3.894076061612740336e+00,3.613924407958984375e+01
6.851009998321533203e+02,4.692736334573376134e+00,2.577966022212296338e+01,5.593598822120315006e+00,5.603170748325258188e+00,3.816889450370145820e+00,3.603587341308593750e+01
6.852009999752044678e+02,4.314480665369226919e+00,2.630224044302975628e+01,5.907280013907555194e+00,5.973168999719339567e+00,3.848250433625675093e+00,3.605084609985351562e+01
6.853009998798370361e+02,4.219000658915192048e+00,2.678142594601935400e+01,5.458886169962375412e+00,5.625349761705440876e+00,3.774418686731975114e+00,3.606183624267578125e+01
6.854010000228881836e+02,4.419289655760075597e+00,2.660409238568139045e+01,5.301869856155585481e+00,5.465547550246393271e+00,3.782759703171331367e+00,3.615065765380859375e+01
6.855009999275207520e+02,3.933848647857212555e+00,2.786200959300460767e+01,4.737485588774099199e+00,5.458310459066350262e+00,3.823748821077565196e+00,3.625683975219726562e+01
6.856009998321533203e+02,3.690190909462670366e+00,2.830164583817741786e+01,4.581417286927345067e+00,5.557331059836567277e+00,3.750184372725091198e+00,3.618239593505859375e+01
6.857009999752044678e+02,3.526706445321388106e+00,2.874414951274172481e+01,4.575764240393120907e+00,5.808592865543583450e+00,3.752100767589741537e+00,3.611927032470703125e+01
6.858009998798370361e+02,3.493740388848000311e+00,2.863447103828563911e+01,4.879945424285697442e+00,5.970749078136440069e+00,3.692869765535116588e+00,3.614245986938476562e+01
6.859010000228881836e+02,3.437563722900695229e+00,2.883094386007510224e+01,4.519890198717081198e+00,5.774867232376490023e+00,3.735766408427473539e+00,3.602641677856445312e+01
6.860009999275207520e+02,3.567228029014545054e+00,2.821481781001220313e+01,5.082006034209518575e+00,5.868493217427442232e+00,3.704190082181120669e+00,3.604493713378906250e+01
6.861009998321533203e+02,3.529498257478289602e+00,2.850380927276443543e+01,4.261046417409213305e+00,5.437957723091857432e+00,3.660147974244404523e+00,3.620011901855468750e+01
6.862009999752044678e+02,3.740557899796176144e+00,2.817394778453067516e+01,4.915975248764234529e+00,5.764093660990232237e+00,3.685117111292850023e+00,3.618485260009765625e+01
6.863009998798370361e+02,3.883209313092638837e+00,2.802331767344625391e+01,5.004176703927513792e+00,5.688130164723872895e+00,3.631643249514154181e+00,3.608527755737304688e+01
6.864010000228881836e+02,3.761113860422095723e+00,2.816469272590078887e+01,5.132186744700501180e+00,5.853662924667923484e+00,3.592486918562107778e+00,3.606764984130859375e+01
6.865009999275207520e+02,4.021854027401094100e+00,2.779441605021852268e+01,5.367010199130947790e+00,5.859601171152188925e+00,3.694028889636788104e+00,3.597935485839843750e+01
6.866009998321533203e+02,1.085606133628417957e+00,2.497845753144947878e+01,2.862802231569182787e+00,3.157253697075454557e+00,3.685677144345522738e+00,3.554009246826171875e+01
6.867009999752044678e+02,1.147746672505630228e+00,2.471619372240023083e+01,2.709531447461972942e+00,3.069994254470693740e+00,3.725320770740089937e+00,3.553708648681640625e+01
6.868009998798370361e+02,4.760250438965839770e+00,2.624163374999726983e+01,5.960720652014151355e+00,5.987065555788054994e+00,3.765860713008120531e+00,3.613502883911132812e+01
6.869010000228881836e+02,4.729409265739032087e+00,2.648572868790814638e+01,5.914357780907598006e+00,6.004823958020625518e+00,3.813285480468741717e+00,3.607743835449218750e+01
6.870009999275207520e+02,4.552650177272201226e+00,2.696633677315513467e+01,5.645213230162475782e+00,5.834871699021749514e+00,3.791665269413402317e+00,3.606301498413085938e+01
6.871009998321533203e+02,4.458870826226142725e+00,2.731570137870041748e+01,5.491938587198113453e+00,5.899089325560356478e+00,3.827430196654643346e+00,3.615926742553710938e+01
6.872009999752044678e+02,4.434893984690365443e+00,2.753742569386622563e+01,5.550446880143674377e+00,6.065419466130953730e+00,3.868536313304980823e+00,3.624072265625000000e+01
6.873009998798370361e+02,4.503517345632255697e+00,2.727374228306768700e+01,5.453251907906752294e+00,5.883126455723123094e+00,3.893106563442046752e+00,3.623129272460937500e+01
6.874010000228881836e+02,4.313410970895197316e+00,2.741248285983954247e+01,5.297122096506218902e+00,5.734735545753823160e+00,3.911699610563234231e+00,3.616675567626953125e+01
6.875009999275207520e+02,4.361240457225740386e+00,2.750632264973722485e+01,5.547068161586524937e+00,5.923344565931730976e+00,3.920397964269830116e+00,3.610045242309570312e+01
6.876009998321533203e+02,4.312426224411793463e+00,2.913912780157349403e+01,5.930965864146348743e+00,6.752267788592614117e+00,4.003527653727239510e+00,3.587289428710937500e+01
6.877009999752044678e+02,4.059045813184712692e+00,2.969114080323410576e+01,5.379836137570857879e+00,6.636417672610268603e+00,3.960420531999901961e+00,3.587686538696289062e+01
6.878009998798370361e+02,4.221217622699395378e+00,2.733160370058949340e+01,5.211106667255484659e+00,5.557304365518413114e+00,3.956112627712831120e+00,3.605860519409179688e+01
6.879010000228881836e+02,4.488056130867438043e+00,2.647592623508909426e+01,5.686269232081736291e+00,5.788475956919380216e+00,3.994160126204414851e+00,3.611603927612304688e+01
6.880009999275207520e+02,4.324658725264480807e+00,2.687294993886073158e+01,5.607846813896689042e+00,5.818193408818389756e+00,3.998251399923944405e+00,3.608168792724609375e+01
6.881009998321533203e+02,4.421315660901841582e+00,2.643061933402627162e+01,5.430530849759871437e+00,5.585152656095638157e+00,4.009873708277246429e+00,3.621589660644531250e+01
