time_s,gnss_2d,gnss_3d,fusion_2d,fusion_3d
6.180009999275207520e+02,2.350200222438153741e+00,2.841038511986066695e+01,1.473323537562943431e+00,1.877985349120474545e+00
6.181009998321533203e+02,2.533161646459156202e+00,2.811917657910402824e+01,1.276922500566738172e+00,1.282463549614985654e+00
6.182009999752044678e+02,2.413977210116021510e+00,2.682982070049423129e+01,1.517540880636051970e+00,1.522325396486684301e+00
6.183009998798370361e+02,2.016366294390643521e+00,2.564732589069285140e+01,1.847472063349651528e+00,2.558448255076597455e+00
6.184010000228881836e+02,2.129627827974934995e+00,2.691935834758135115e+01,1.673769200092078080e+00,1.697672424062848462e+00
6.185009999275207520e+02,2.091905107708524447e+00,2.730916074132825599e+01,2.053391878425987471e+00,2.154956435416674587e+00
6.186009998321533203e+02,2.063446431333473274e+00,2.712553231850679580e+01,2.229685980406309831e+00,2.327431701085062254e+00
6.187009999752044678e+02,2.007308235584056799e+00,2.816836529308686821e+01,1.919790825755316899e+00,2.594254064386837033e+00
6.188009998798370361e+02,1.654217414410802167e+00,2.768991864948973003e+01,2.496835575108300898e+00,3.098929787689471471e+00
6.189010000228881836e+02,2.046888831872343051e+00,2.795065444657441134e+01,2.038228215394648490e+00,2.541934303362323622e+00
6.190009999275207520e+02,2.090452362400823549e+00,2.821658331935906006e+01,1.742060285893868299e+00,1.933303184175503953e+00
6.191009998321533203e+02,1.787083879569484335e+00,2.718178681029248267e+01,1.923567804929247949e+00,1.939392042098094127e+00
6.192009999752044678e+02,1.389362997292859836e+00,2.638191384590167132e+01,3.434831933495413825e+00,3.487350413385261749e+00
6.193009998798370361e+02,2.202626300052312303e+00,2.634405489401394007e+01,1.650616025531296494e+00,1.795543799126066320e+00
6.194010000228881836e+02,2.397169415905274992e+00,2.613736934034459480e+01,1.725879260819121797e+00,2.319182778526442945e+00
6.195009999275207520e+02,2.457752999305101049e+00,2.687463495797597446e+01,2.021208226626385773e+00,2.597452647675003057e+00
6.196009998321533203e+02,2.736526677517660211e+00,2.765763546404386730e+01,1.728167211909534373e+00,1.871314819220399661e+00
6.197009999752044678e+02,2.601838037294823103e+00,2.745028236208245431e+01,1.596158775503849325e+00,1.771845945142676904e+00
6.198009998798370361e+02,2.625703664876014365e+00,2.673255006586837368e+01,1.714140857580053412e+00,2.556216226491502486e+00
6.199010000228881836e+02,2.571602895621061702e+00,2.667971857458768170e+01,2.006373272463912283e+00,3.021924252263020971e+00
6.200009999275207520e+02,2.586632194872753754e+00,2.557412190859768586e+01,1.539650681996351800e+00,2.787177928271296512e+00
6.201009998321533203e+02,2.546904735734108360e+00,2.590185164948355379e+01,1.750095545479525061e+00,2.974165754149513674e+00
6.202009999752044678e+02,2.663935807492432417e+00,2.598200236879733183e+01,2.081857786172301772e+00,2.969584737959973797e+00
6.203009998798370361e+02,2.547416935129206639e+00,2.608927804032869702e+01,2.037289095614144063e+00,2.810160881560513246e+00
6.204010000228881836e+02,2.422855351397959378e+00,2.556959167462733973e+01,2.097310610034218037e+00,3.226852520880490793e+00
6.205009999275207520e+02,4.937824396213406075e+00,3.080228906762099328e+01,8.905107240212501551e+00,1.068211443062890353e+01
6.206009998321533203e+02,4.389408562219593080e+00,3.096552740716968799e+01,8.822139501188122068e+00,1.088629723740610800e+01
6.207009999752044678e+02,4.408631116705307385e+00,3.110080200041797482e+01,8.874606880335811354e+00,1.160289214024097859e+01
6.208009998798370361e+02,4.548296326749162510e+00,3.055974203660466415e+01,8.650103631129583803e+00,1.120071611057622718e+01
6.209010000228881836e+02,4.688045820356228965e+00,3.141936112782069301e+01,9.204408191634829706e+00,1.223584763291556499e+01
6.210009999275207520e+02,4.643163776680117927e+00,3.184862570656469316e+01,8.539166433457381800e+00,9.766751553223672389e+00
6.211009998321533203e+02,4.844242907730172298e+00,3.136024657603148214e+01,9.057443739772786273e+00,1.054511405255578183e+01
6.212009999752044678e+02,4.853509691450796026e+00,3.113904869862602709e+01,8.676815796675146686e+00,9.654342525422459076e+00
6.213009998798370361e+02,4.809846392349632183e+00,3.109194127101320149e+01,8.619872982318145915e+00,9.170838457635795749e+00
6.214010000228881836e+02,5.040417479910892951e+00,3.111244148661055675e+01,9.082718359823086729e+00,9.765007135038480612e+00
6.215009999275207520e+02,5.018526713924066129e+00,3.098142872666214487e+01,9.045661104633715865e+00,1.002532401604606349e+01
6.216009998321533203e+02,4.832600867143844958e+00,3.105500160151474986e+01,8.849554416072214380e+00,1.043814644319383333e+01
6.217009999752044678e+02,4.908300814720948146e+00,3.100878967368446482e+01,9.022676540392081890e+00,1.031699720694661337e+01
6.218009998798370361e+02,4.721495125082004307e+00,3.133592298902263096e+01,8.567855491389305911e+00,9.555213120392114234e+00
6.219010000228881836e+02,4.613019967633050555e+00,3.130721301105411314e+01,8.467506185114288542e+00,9.614452743970025139e+00
6.220009999275207520e+02,4.596024370180336938e+00,3.142601598866595225e+01,8.533211850299522894e+00,9.543241173442298830e+00
6.221009998321533203e+02,4.588221144393026307e+00,3.154615010954340448e+01,8.682335831642692625e+00,9.477110530487204088e+00
6.222009999752044678e+02,4.584591304831552527e+00,3.175853752089984283e+01,8.798987480444809606e+00,9.516241382985560548e+00
6.223009998798370361e+02,4.595595121204065769e+00,3.167165252475692228e+01,8.377783582444903843e+00,8.944979042478724551e+00
6.224010000228881836e+02,4.648667912828400972e+00,3.156653819203831901e+01,9.118234973177754554e+00,1.072817124820546120e+01
6.225009999275207520e+02,4.673580544893393807e+00,3.157368511954751256e+01,8.361787158739124592e+00,9.224640473091609394e+00
6.226009998321533203e+02,4.705414330887547791e+00,3.155942650529411608e+01,8.553752442501604492e+00,9.402912367143370531e+00
6.227009999752044678e+02,4.762764475254392060e+00,3.149173524309150807e+01,8.840803142073136556e+00,9.779548754016536449e+00
6.228009998798370361e+02,4.780596789959963289e+00,3.143893655478884597e+01,8.653049231605770331e+00,9.721087642155938013e+00
6.229010000228881836e+02,4.783067260671460375e+00,3.149659403607503450e+01,8.837177562452547264e+00,9.881690983529708205e+00
6.230009999275207520e+02,4.811443110777166687e+00,3.144922516740557938e+01,8.799124771662643951e+00,9.927029009312086316e+00
6.231009998321533203e+02,4.844634704035797768e+00,3.148261132031514364e+01,8.781713766866642956e+00,9.868695477105280389e+00
6.232009999752044678e+02,4.858103547912282494e+00,3.160387109928315041e+01,8.992065400308586476e+00,1.018140234574097391e+01
6.233009998798370361e+02,4.878747377139850627e+00,3.156505013787920788e+01,8.757642533710759736e+00,9.460330460866321900e+00
6.234010000228881836e+02,4.883280605334317848e+00,3.155614375791997261e+01,9.424955543662795421e+00,1.125852167046629049e+01
6.235009999275207520e+02,4.864164006797174977e+00,3.177363151406309427e+01,8.989651914405394351e+00,1.044813831715701902e+01
6.236009998321533203e+02,4.861770941497500331e+00,3.165985594619615995e+01,9.308910974432256680e+00,1.050389631479736074e+01
6.237009999752044678e+02,4.899140568572476262e+00,3.153451522018362496e+01,9.170048272420283197e+00,1.061826885448370561e+01
6.238009998798370361e+02,4.890088710138533301e+00,3.156964898091354499e+01,8.840155571739758855e+00,1.047510058977416314e+01
6.239010000228881836e+02,4.855438960095066925e+00,3.156336534670845140e+01,9.012143039417164658e+00,1.085400245315591583e+01
6.240009999275207520e+02,4.898320550588018740e+00,3.160128724378267862e+01,8.817230297660705318e+00,1.005698417521022847e+01
6.241009998321533203e+02,4.883132591688775115e+00,3.159829427989041051e+01,9.014115120724742525e+00,1.038710420252804667e+01
6.242009999752044678e+02,4.846659711765262557e+00,3.163589451739093761e+01,9.005739591548955758e+00,1.050904629905374499e+01
6.243009998798370361e+02,4.848732898158245597e+00,3.173428935021376063e+01,9.030975215762389041e+00,1.061503400228227534e+01
6.244010000228881836e+02,4.899275372949532859e+00,3.174354667270938890e+01,8.792661535032287645e+00,1.037854112994098266e+01
6.245009999275207520e+02,4.928517676729668118e+00,3.174922262659449146e+01,9.190475248164860389e+00,1.052816741301677084e+01
6.246009998321533203e+02,4.977222995535810490e+00,3.183248825874726151e+01,9.060774136300970838e+00,1.044838618152304832e+01
6.247009999752044678e+02,4.964877062944640151e+00,3.191722428885884000e+01,8.818356726232796206e+00,9.883550499489897945e+00
6.248009998798370361e+02,4.949592606262842587e+00,3.191638783043658023e+01,9.006160474812645589e+00,9.938868914495225582e+00
6.249010000228881836e+02,4.931047531234102443e+00,3.191875302619079946e+01,8.991919353186350605e+00,1.018129862527153406e+01
6.250009999275207520e+02,4.933964287500923973e+00,3.202211086875455948e+01,9.051065500250519591e+00,1.011805536227099012e+01
6.251009998321533203e+02,4.958978631337050302e+00,3.198846397428395250e+01,9.075574067308917137e+00,1.008095823676104175e+01
6.252009999752044678e+02,5.402510708573054821e+00,3.242261020408884065e+01,9.819268734590915315e+00,1.085274044145920413e+01
6.253009998798370361e+02,4.751068251881199522e+00,3.226238892373118006e+01,8.751741987328092165e+00,9.765002850063313034e+00
6.254010000228881836e+02,4.489712593381025130e+00,3.271691819117411626e+01,8.525218490228173351e+00,9.180241750474806395e+00
6.255009999275207520e+02,4.628700191347681958e+00,3.251244007316025630e+01,8.435453895829670756e+00,9.268773682189978658e+00
6.256009998321533203e+02,4.576113587418456419e+00,3.258834746790424219e+01,8.798940243592694443e+00,9.505666512015714886e+00
6.257009999752044678e+02,4.419890582770513277e+00,3.280905934948103209e+01,8.138924062452424835e+00,8.745304714591258133e+00
6.258009998798370361e+02,5.055826234931243057e+00,3.170700234582603372e+01,9.385065272622352239e+00,1.061722105922599368e+01
6.259010000228881836e+02,5.101113276186800327e+00,3.160524705478192331e+01,9.690061708434216214e+00,1.260814204906550806e+01
6.260009999275207520e+02,5.000078059460665081e+00,3.177064899442435930e+01,9.082524176577116748e+00,9.957898228023161380e+00
6.261009998321533203e+02,4.635662980790929311e+00,3.236167378056442345e+01,8.777239332024908691e+00,9.473386581845385734e+00
6.262009999752044678e+02,4.874110138616480903e+00,3.195039106074988666e+01,8.808482752553146611e+00,1.004249974323537309e+01
6.263009998798370361e+02,4.710339918086830835e+00,3.222973674788143228e+01,8.840043593112211440e+00,9.371490405949842284e+00
6.264010000228881836e+02,4.785138478458373257e+00,3.216963009845956378e+01,8.898073434933063908e+00,9.422233666861245638e+00
6.265009999275207520e+02,5.183766041689710669e+00,3.154542140041100495e+01,9.524086547236374045e+00,1.109144255922162081e+01
6.266009998321533203e+02,5.053786315348946623e+00,3.181988158565604508e+01,9.088983413224411834e+00,9.965304567498581179e+00
6.267009999752044678e+02,5.333467029493262679e+00,3.137456790920780492e+01,9.253833103841527574e+00,1.050140940691180091e+01
6.268009998798370361e+02,5.788054941746938020e+00,3.065278901086101371e+01,9.675685112291949608e+00,1.167105165550472634e+01
6.269010000228881836e+02,5.457313775225750341e+00,3.112786885181298757e+01,9.367680568489204163e+00,1.146431154720069401e+01
6.270009999275207520e+02,5.436681884025369449e+00,3.113510744414364950e+01,9.536585899611957018e+00,1.100567067912682440e+01
6.271009998321533203e+02,2.479275147211172037e+00,2.735492183598492844e+01,1.991003443379358195e+00,2.312687401896804218e+00
6.272009999752044678e+02,2.494572183269030852e+00,2.735874625792969539e+01,2.041260455661749518e+00,2.133885524949575174e+00
6.273009998798370361e+02,2.499512656116330778e+00,2.741461936245677933e+01,2.252769774815716275e+00,2.344454722886256892e+00
6.274010000228881836e+02,2.516012744462891693e+00,2.750037117982042645e+01,2.093111025054191110e+00,2.509696089590331081e+00
6.275009999275207520e+02,2.540702862961207398e+00,2.749486690993851923e+01,2.517113442378979826e+00,2.612070744505777142e+00
6.276009998321533203e+02,4.736418606224972017e+00,3.263797842694558682e+01,9.167479357739292567e+00,9.763300688625184520e+00
6.277009999752044678e+02,4.932885325376639152e+00,3.217433045784974155e+01,8.208119456116779844e+00,8.686872023017027544e+00
6.278009998798370361e+02,4.849674203076997259e+00,3.233394670279801630e+01,8.704623627783783846e+00,9.716687829613883665e+00
6.279010000228881836e+02,5.039523967261592574e+00,3.212961996055773994e+01,9.430183842535699412e+00,1.072295253750358590e+01
6.280009999275207520e+02,5.386789006146786463e+00,3.157139912232531742e+01,9.311614118187121036e+00,1.112920988935112021e+01
6.281009998321533203e+02,5.592846439340030784e+00,3.126874625884971337e+01,9.848863137799620304e+00,1.208423110081834473e+01
6.282009999752044678e+02,5.202524179441849306e+00,3.187330211749185338e+01,9.581011807311961448e+00,1.040993059881959226e+01
6.283009998798370361e+02,5.073658910015972801e+00,3.215718698607471282e+01,9.476858005209289004e+00,1.074348219904601542e+01
6.284010000228881836e+02,5.032417981810822560e+00,3.227785970293675177e+01,9.339235899782247330e+00,9.835639596791009964e+00
6.285009999275207520e+02,2.623066701119834310e+00,2.765418801436928220e+01,2.288607590124798197e+00,2.390498111366622158e+00
6.286009998321533203e+02,2.641465135526466224e+00,2.767628289953751874e+01,1.932623362591813443e+00,2.093444424727367803e+00
6.287009999752044678e+02,5.028826710078492468e+00,3.226384876298296689e+01,9.589778748475762171e+00,1.079555296482668503e+01
6.288009998798370361e+02,5.978980375529087787e+00,3.074736458073613576e+01,9.837795116778599080e+00,1.180483253933003596e+01
6.289010000228881836e+02,6.088936710366562366e+00,3.052041597668476314e+01,1.027704974853930509e+01,1.252347637861849350e+01
6.290009999275207520e+02,5.657004260266683460e+00,3.125247375423857932e+01,9.569539142410095067e+00,1.115194410252301616e+01
6.291009998321533203e+02,5.477618557453412862e+00,3.160495212985084379e+01,9.412437866716137691e+00,1.043645237503253220e+01
6.292009999752044678e+02,5.205906415904477669e+00,3.215164377514464178e+01,9.181804377814220430e+00,1.031454387647492688e+01
6.293009998798370361e+02,5.486194329138437631e+00,3.164670346483217855e+01,9.867997235838165793e+00,1.156220147682512156e+01
6.294010000228881836e+02,5.552191788080723889e+00,3.143860964741068642e+01,9.636985214066772443e+00,1.180421122628251673e+01
6.295009999275207520e+02,5.537318166338825343e+00,3.144181708471023384e+01,9.857883856288312430e+00,1.260364835275310469e+01
6.296009998321533203e+02,2.669738801991698551e+00,2.785448186476137522e+01,2.646664184622491423e+00,2.647814761966565733e+00
6.297009999752044678e+02,2.669814018644315112e+00,2.784221823364240578e+01,2.602341819180233440e+00,2.604829973707485369e+00
6.298009998798370361e+02,2.666474932796263353e+00,2.777673991662759079e+01,2.301337564446294337e+00,2.343799466694563183e+00
6.299010000228881836e+02,2.678863063280595203e+00,2.777811520390892142e+01,2.033964894504545207e+00,2.197572004155418313e+00
6.300009999275207520e+02,2.704362190116150977e+00,2.789578944700647511e+01,2.623536183115402043e+00,2.743730950442151872e+00
6.301009998321533203e+02,2.717114334938119047e+00,2.785610258165873176e+01,1.993153985283092844e+00,2.043203517367893962e+00
6.302009999752044678e+02,2.720478660702860374e+00,2.791628530842011457e+01,2.147581644089398889e+00,2.505843061091796997e+00
6.303009998798370361e+02,2.746436519247177799e+00,2.798179444623492174e+01,2.353265395459076981e+00,2.407107658906193048e+00
6.304010000228881836e+02,2.738559381141666194e+00,2.798311030843892411e+01,2.853691420803674994e+00,2.980246627739574716e+00
6.305009999275207520e+02,2.746848963234358454e+00,2.792593871339965972e+01,2.225763176348902750e+00,2.312267752642353180e+00
6.306009998321533203e+02,2.744924570009231957e+00,2.780450138056637854e+01,2.048695180464340737e+00,2.325904166070589252e+00
6.307009999752044678e+02,2.750900071334018815e+00,2.788049123207516189e+01,2.184259001339044826e+00,2.419425062695083728e+00
6.308009998798370361e+02,2.796296956531381994e+00,2.792628954175205891e+01,2.627813802882100980e+00,2.781719091030793400e+00
6.309010000228881836e+02,2.805216770409399540e+00,2.784499008118050156e+01,3.080875100001268851e+00,3.190976584755951695e+00
6.310009999275207520e+02,2.854968634130205629e+00,2.782521310591753405e+01,2.690570540601065819e+00,2.701206246921914467e+00
6.311009998321533203e+02,2.851594807164958834e+00,2.776803766077021862e+01,2.184233641465670672e+00,2.190373287055207729e+00
6.312009999752044678e+02,2.659361981951474885e+00,2.838905887461884703e+01,2.500533341064341997e+00,2.510431221236895105e+00
6.313009998798370361e+02,2.600845941801108729e+00,2.851723428002036442e+01,2.058744181305026011e+00,2.125059295222363254e+00
6.314010000228881836e+02,2.643220251639124108e+00,2.844865113316420135e+01,2.096577004239037034e+00,2.101161135876595143e+00
6.315009999275207520e+02,2.589375798816400565e+00,2.873181220038326700e+01,2.797553756062298280e+00,2.797818347554388740e+00
6.316009998321533203e+02,2.714283331128042764e+00,2.839891809754371366e+01,2.206300720203848265e+00,2.268020918313101486e+00
6.317009999752044678e+02,2.695898876192940996e+00,2.858349012372819686e+01,2.102341402671343396e+00,2.110752684020551051e+00
6.318009998798370361e+02,3.210533138518794072e+00,2.984952891994587176e+01,2.738232700141967069e+00,2.741702945543477377e+00
6.319010000228881836e+02,3.228683540027059262e+00,2.987671880806598068e+01,2.096133810227243544e+00,2.100698489971887462e+00
6.320009999275207520e+02,3.225392127282791677e+00,2.997001251889426143e+01,2.055614412580294648e+00,2.062467931616130290e+00
6.321009998321533203e+02,3.281864273666448728e+00,2.975524222038701438e+01,2.737376552754956727e+00,2.835592764481534189e+00
6.322009999752044678e+02,3.233794848842643344e+00,3.013800556755568749e+01,1.980994152672875597e+00,2.056194377382456473e+00
6.323009998798370361e+02,3.252868498266916486e+00,3.006322923927776003e+01,2.401750397848882113e+00,2.509652128097930479e+00
6.324010000228881836e+02,3.291721224641875221e+00,2.975720914208642043e+01,1.986512165976777711e+00,2.181358589035966133e+00
6.325009999275207520e+02,3.287511435090682888e+00,2.955638938557111928e+01,2.538462033615580093e+00,2.739903635504177704e+00
6.326009998321533203e+02,2.842317092065181683e+00,2.801823399806306369e+01,2.349870895882450128e+00,2.428730887298306662e+00
6.327009999752044678e+02,2.772349474592487262e+00,2.856900935830162069e+01,2.054910560068375691e+00,2.157330954065001194e+00
6.328009998798370361e+02,2.897714406326822090e+00,2.804215750966582377e+01,2.602960660655978309e+00,2.681760050179554433e+00
6.329010000228881836e+02,2.819169646227148274e+00,2.841942038065969101e+01,2.315122801719078804e+00,2.329032983940389379e+00
6.330009999275207520e+02,2.802328218421553441e+00,2.843244219312798649e+01,2.353422342606209750e+00,2.353653233110294618e+00
6.331009998321533203e+02,2.853883405749415569e+00,2.846907830465896083e+01,2.463219444756939325e+00,2.483643790089136605e+00
6.332009999752044678e+02,4.836150908595856279e+00,2.705231527597914365e+01,6.329792512587659736e+00,7.323670559073947928e+00
6.333009998798370361e+02,4.928591488538819121e+00,2.695961770869175567e+01,5.695083379842134974e+00,6.176589242422346970e+00
6.334010000228881836e+02,5.069247126113944901e+00,2.673975245159130054e+01,6.452016421736448848e+00,7.299954540491151889e+00
6.335009999275207520e+02,5.415445636438735555e+00,2.620611548484588482e+01,6.188797279228817061e+00,7.026294341427247403e+00
6.336009998321533203e+02,5.943374442719622230e+00,2.555283938702396185e+01,7.794075281096913166e+00,8.725439080694549432e+00
6.337009999752044678e+02,5.329381286117739869e+00,2.631238336223267993e+01,6.179048981037641219e+00,6.823827426997699952e+00
6.338009998798370361e+02,5.329381525537942643e+00,2.627925025810062465e+01,6.680201492648230932e+00,7.627489876841767824e+00
6.339010000228881836e+02,4.748442808756742295e+00,1.615084679387667066e+01,2.270109542008126091e+00,8.794198193957798892e+00
6.340009999275207520e+02,3.597842009246869033e+00,1.624764203808462781e+01,4.158494842632129540e+00,1.145902023575007433e+01
6.341009998321533203e+02,3.695088419045680972e+00,1.685296279574867384e+01,4.468643217196015982e+00,1.135742463760142229e+01
6.342009999752044678e+02,3.789626225512604751e+00,1.743967648632649770e+01,4.041721840836868473e+00,1.121189119630977338e+01
6.343009998798370361e+02,3.827016431814319830e+00,1.770107201223597926e+01,3.684443830770657513e+00,9.788395926146165493e+00
6.344010000228881836e+02,2.251444958604192248e+00,2.691707535324464828e+01,3.940531405967261591e+00,5.724118264219102414e+00
6.345009999275207520e+02,2.329389129804403602e+00,2.712813597230392659e+01,3.874184164457461943e+00,5.364273849410926331e+00
6.346009998321533203e+02,2.351161494902449078e+00,2.710967132446966943e+01,4.038933022773298909e+00,6.450232507086055556e+00
6.347009999752044678e+02,2.400683890619216054e+00,2.716740076107616630e+01,3.806445591548015539e+00,5.852196381749270593e+00
6.348009998798370361e+02,2.350281345615938822e+00,2.709750375886033069e+01,4.117490778281990060e+00,5.922226632738125218e+00
6.349010000228881836e+02,3.297941002086661744e+00,2.901352347870675530e+01,2.982560938192670097e+00,4.896729495998642712e+00
6.350009999275207520e+02,3.286936103341960180e+00,2.913974328512281176e+01,3.046708647304944062e+00,5.185199215809355167e+00
6.351009998321533203e+02,3.264426393636984169e+00,2.917834824916060299e+01,3.353517313751509743e+00,5.355554044642612865e+00
6.352009999752044678e+02,3.272508807842060996e+00,2.918146047900805584e+01,3.113336316557338446e+00,5.495406836836478348e+00
6.353009998798370361e+02,3.283007604097892163e+00,2.908063763213103670e+01,2.877572382448561505e+00,5.467068383818014965e+00
6.354010000228881836e+02,3.290035118787632662e+00,2.898744974306929834e+01,2.955296674279605629e+00,4.906075975841162951e+00
6.355009999275207520e+02,3.180297592297831599e+00,2.941058196012670578e+01,3.077342496507653902e+00,5.824532261355149565e+00
6.356009998321533203e+02,3.174554844508782114e+00,2.935818492853845640e+01,3.219055086577891966e+00,5.774830768625567323e+00
6.357009999752044678e+02,3.198781934308395858e+00,2.945954259166646594e+01,3.688268146744253517e+00,5.713395654337992013e+00
6.358009998798370361e+02,3.220451994784945260e+00,2.926473812923860507e+01,3.281552735470049775e+00,5.142362341338031051e+00
6.359010000228881836e+02,3.563428432244518884e+00,2.788983041566614673e+01,2.701500773020183210e+00,3.915614939935345706e+00
6.360009999275207520e+02,3.633225821483669016e+00,2.749332188745447425e+01,3.532310455387821513e+00,4.353611449848645343e+00
6.361009998321533203e+02,3.664126810388257827e+00,2.740584287952117748e+01,3.018847100225609648e+00,3.964651611629222305e+00
6.362009999752044678e+02,3.562232562946483494e+00,2.753853464106677507e+01,2.769812225570788655e+00,3.747481806740706300e+00
6.363009998798370361e+02,3.612511232481318224e+00,2.723072717285326050e+01,2.779141042479586154e+00,3.985262892438612869e+00
6.364010000228881836e+02,3.572123655574596768e+00,2.750237764504418791e+01,2.741233400563651390e+00,3.608498942657359265e+00
6.365009999275207520e+02,3.388725067946022129e+00,2.801856830124363640e+01,2.842640095496767216e+00,4.040020491420176718e+00
6.366009998321533203e+02,3.421448105273136253e+00,2.779797957851724632e+01,2.983791696056359743e+00,4.480415661307891817e+00
6.367009999752044678e+02,3.168508860025865737e+00,2.883012485760162491e+01,3.307182554572170474e+00,5.217011721886449571e+00
6.368009998798370361e+02,3.349635533383789276e+00,2.812887962108620599e+01,3.060742083950843906e+00,4.783571122974928258e+00
6.369010000228881836e+02,3.268076522145611840e+00,2.837901222376229171e+01,2.994148779258634097e+00,4.377777913550563227e+00
6.370009999275207520e+02,3.037070798559470042e+00,2.903607860117650930e+01,3.359317412139638748e+00,5.181899913031447369e+00
6.371009998321533203e+02,3.098508603787482940e+00,2.878986368380768113e+01,3.162050839913092215e+00,4.969546978764512346e+00
6.372009999752044678e+02,3.065382467703040348e+00,2.884611814210715508e+01,3.151753475179521313e+00,5.055893001366653650e+00
6.373009998798370361e+02,3.081296686172742660e+00,2.881282550638316664e+01,3.349712711764896600e+00,5.325965001871599824e+00
6.374010000228881836e+02,3.452511976994038001e+00,1.547479208035551146e+01,5.208086824245919289e+00,1.379165526826096411e+01
6.375009999275207520e+02,3.451663527528720632e+00,1.553096143558683373e+01,5.064444040324366014e+00,1.332688137019381003e+01
6.376009998321533203e+02,3.457866748776156296e+00,1.556359151956707088e+01,5.138084870118862391e+00,1.340858341089786698e+01
6.377009999752044678e+02,3.434300791896438554e+00,1.549838057560517335e+01,4.796439300706343722e+00,1.384497227947938569e+01
6.378009998798370361e+02,3.448566856414901238e+00,1.549251090100358752e+01,4.054282027433584012e+00,1.360649673049897324e+01
6.379010000228881836e+02,3.447105699688735037e+00,1.542178811897989377e+01,5.054722844954885552e+00,1.300609588627984436e+01
6.380009999275207520e+02,3.441348354573148249e+00,1.552361221960105375e+01,5.342473252480480106e+00,1.356263356957485655e+01
6.381009998321533203e+02,3.408523133124679916e+00,1.553095219236968560e+01,5.266704104222752036e+00,1.419956909245998666e+01
6.382009999752044678e+02,3.391105662384061858e+00,1.556197065819709735e+01,4.776881084090091711e+00,1.363038403937452081e+01
6.383009998798370361e+02,3.396997738686904800e+00,1.557242374612678049e+01,4.611515341881227137e+00,1.536271789894194839e+01
6.384010000228881836e+02,3.379962106423943347e+00,1.559569937553541052e+01,5.034466594862202271e+00,1.430654450153523527e+01
6.385009999275207520e+02,3.374233295502626184e+00,1.565301591768079703e+01,5.474243883206482586e+00,1.392358943568583740e+01
6.386009998321533203e+02,3.381078397298514560e+00,1.567820553580066267e+01,5.379251657565885303e+00,1.351010257526009362e+01
6.387009999752044678e+02,3.387888868179981916e+00,1.562530848571052289e+01,5.425815504146901169e+00,1.402245893395230070e+01
6.388009998798370361e+02,3.383022664373326549e+00,1.568216735818848662e+01,4.821857485875300497e+00,1.350517380006221835e+01
6.389010000228881836e+02,3.392257539992480364e+00,1.562760298920408708e+01,5.406249981629928314e+00,1.448475505670168140e+01
6.390009999275207520e+02,3.388059470003240037e+00,1.563016647910745149e+01,5.494342592593124408e+00,1.449192657423290065e+01
6.391009998321533203e+02,3.365616891212900086e+00,1.568677737048354004e+01,5.171826459158557654e+00,1.347419432535273387e+01
6.392009999752044678e+02,3.386876598292632323e+00,1.566127396671585359e+01,5.707314474015854344e+00,1.380626419670748639e+01
6.393009998798370361e+02,3.355427200824612655e+00,1.575143808348766861e+01,5.537066711266243502e+00,1.380591671477625404e+01
6.394010000228881836e+02,3.330396357570027277e+00,1.578148591025511394e+01,5.457588261076278258e+00,1.437738580864740534e+01
6.395009999275207520e+02,3.315517198653141762e+00,1.574905486015014056e+01,5.754839637602249702e+00,1.439856761181070155e+01
6.396009998321533203e+02,3.292131617254190790e+00,1.584683658928493877e+01,5.230498387615365452e+00,1.353794477818325959e+01
6.397009999752044678e+02,3.286713215638589869e+00,1.592387269789085913e+01,5.432102314836537715e+00,1.349288833380598973e+01
6.398009998798370361e+02,3.261439276908330687e+00,1.586082688912103578e+01,5.476299043777074438e+00,1.386855254176535013e+01
6.399010000228881836e+02,3.266542976525202757e+00,1.583715811593221545e+01,5.584564470291409677e+00,1.357478151468990468e+01
6.400009999275207520e+02,3.269308188198381426e+00,1.578876164455373754e+01,5.699702083518253026e+00,1.363565888721293184e+01
6.401009998321533203e+02,4.461996791787378847e+00,1.610937445216659469e+01,2.127564737003141637e+00,7.948025035747196654e+00
6.402009999752044678e+02,4.447719883324563028e+00,1.607427961656484783e+01,2.033445145538261833e+00,8.326544630720855267e+00
6.403009998798370361e+02,4.421028509063307688e+00,1.610442742683079231e+01,2.503490722983341854e+00,8.142265242281588655e+00
6.404010000228881836e+02,4.410888579211133198e+00,1.605218655751476931e+01,2.371478740149227882e+00,8.304805392111520135e+00
6.405009999275207520e+02,4.406676927030972024e+00,1.598852945515922386e+01,2.320064867767145156e+00,8.348059150746378165e+00
6.406009998321533203e+02,4.414726769488733993e+00,1.606878976618786226e+01,2.087167714345683045e+00,8.640368281243990367e+00
6.407009999752044678e+02,4.362435236400258987e+00,1.603680060596539647e+01,2.202389298252205752e+00,8.317038995630767317e+00
6.408009998798370361e+02,4.347978564425098114e+00,1.613743793058994314e+01,2.225691404922642835e+00,8.277768441083003026e+00
6.409010000228881836e+02,4.346506735659805720e+00,1.612117702956115295e+01,2.557173721757683538e+00,8.425484042033897225e+00
6.410009999275207520e+02,4.328150265262592278e+00,1.611101480929145779e+01,2.045625367516790138e+00,7.900443071480029111e+00
6.411009998321533203e+02,3.191834867140697529e+00,1.575397129215390279e+01,5.909011847081814039e+00,1.399996311603623944e+01
