time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,nonpinn_E,nonpinn_N,nonpinn_U
6.387009999752044678e+02,1.348733036380377825e+02,6.282259681379280664e+03,-3.442645754455952556e+00,1.348724022724773022e+02,6.285662671850740480e+03,1.180759753253232702e+01,1.363011716225291821e+02,6.277012390898286867e+03,-1.636767922375429407e+01
6.388009998798370361e+02,1.332983055191399444e+02,6.282359335340085636e+03,-3.437711332154322008e+00,1.333245440091079672e+02,6.285757419514792673e+03,1.187185131782007375e+01,1.345419272746032675e+02,6.277688192296164743e+03,-1.604816520935582957e+01
6.389010000228881836e+02,1.317233073155515513e+02,6.282458984509925358e+03,-3.437777300287052640e+00,1.317741290185149410e+02,6.285865969701393624e+03,1.181384045809545569e+01,1.332555340382750728e+02,6.277261187596901436e+03,-1.687069647580347009e+01
6.390009999275207520e+02,1.301586032650257039e+02,6.282547557329248775e+03,-3.440832896278152475e+00,1.301960005290441131e+02,6.285950521225018747e+03,1.181434793953485496e+01,1.314245876796178436e+02,6.277187844032330759e+03,-1.684555940146856301e+01
6.391009998321533203e+02,1.286041933313639447e+02,6.282636130391635561e+03,-3.443889089830463490e+00,1.286582533989510466e+02,6.286016487977718498e+03,1.187424540397887540e+01,1.297905236158928801e+02,6.277589945695614006e+03,-1.588103318336243319e+01
6.392009999752044678e+02,1.270497834507135622e+02,6.282713627011882636e+03,-3.449934693645900552e+00,1.271341771106272063e+02,6.286114599184138569e+03,1.183737272964663134e+01,1.288032250623255095e+02,6.277269974664790425e+03,-1.601596122039609327e+01
6.393009998798370361e+02,1.254953736083890590e+02,6.282791124777903860e+03,-3.454980676091054193e+00,1.255889540890329954e+02,6.286160493286542987e+03,1.193158490055930088e+01,1.272098804691904661e+02,6.277513746651105976e+03,-1.609670060282815029e+01
6.394010000228881836e+02,1.239512579729744175e+02,6.282857549156595269e+03,-3.460016275857469736e+00,1.240382300651896230e+02,6.286202091588325857e+03,1.196275161168796330e+01,1.253800437486994497e+02,6.277577207936592458e+03,-1.675609804727810115e+01
6.395009999275207520e+02,1.224174365282641475e+02,6.282923977729828039e+03,-3.461052449080852966e+00,1.225409355717874860e+02,6.286252449598882777e+03,1.193176249787302368e+01,1.244397544223047589e+02,6.277523203459356409e+03,-1.665425588562993653e+01
6.396009998321533203e+02,1.208939091233041836e+02,6.282990402574980180e+03,-3.466089185202690715e+00,1.210170752033200188e+02,6.286295589120180921e+03,1.203174298273825116e+01,1.221002072318997307e+02,6.277888600976260022e+03,-1.594777233136392169e+01
6.397009999752044678e+02,1.193703819305451361e+02,6.283045759884997096e+03,-3.465115321543180471e+00,1.195200083121703756e+02,6.286344506726610234e+03,1.211261246268486502e+01,1.204291815623687398e+02,6.277705662236558965e+03,-1.581097843582892892e+01
6.398009998798370361e+02,1.178571488468637654e+02,6.283101117423250798e+03,-3.464142014543995174e+00,1.179910796488125015e+02,6.286375186959981875e+03,1.205450357118888860e+01,1.193458205068905045e+02,6.277818491975545840e+03,-1.620048664888099665e+01
6.399010000228881836e+02,1.163645040033158011e+02,6.283145398664367349e+03,-3.466158472363076726e+00,1.165143496640563399e+02,6.286423860541091926e+03,1.202722111989714904e+01,1.179949388154387862e+02,6.277791958800064094e+03,-1.583373936365387635e+01
6.400009999275207520e+02,1.148718591758681669e+02,6.283200758628883705e+03,-3.463186249746286194e+00,1.150396527092264023e+02,6.286481067590327257e+03,1.198014281869518527e+01,1.165384472648904648e+02,6.277737957887263292e+03,-1.584508777975452176e+01
6.401009998321533203e+02,1.133895085856867126e+02,6.283233969578477627e+03,-3.462192626599062351e+00,1.119253823976409876e+02,6.287464144759991541e+03,1.201275156326164506e+01,1.126889453749549830e+02,6.281217423492291346e+03,-1.111816121750007369e+01
6.402009999752044678e+02,1.119174520385018923e+02,6.283278255361481570e+03,-3.460210493980412139e+00,1.104724206062948042e+02,6.287499892506574724e+03,1.198233233958853816e+01,1.117410890194570356e+02,6.281244465146040056e+03,-1.153262890308724309e+01
6.403009998798370361e+02,1.104556897463180576e+02,6.283311471691570659e+03,-3.454217915592835197e+00,1.089933954645541689e+02,6.287498903873336531e+03,1.202737405366815437e+01,1.089254377801564715e+02,6.281322334411514021e+03,-1.120006487302862297e+01
6.404010000228881836e+02,1.090145155708740958e+02,6.283344683352770517e+03,-3.453226022852959431e+00,1.075687947492754120e+02,6.287527107681416055e+03,1.197693636509438875e+01,1.078416230302011627e+02,6.281275600399158975e+03,-1.141017339137533781e+01
6.405009999275207520e+02,1.075733414629243043e+02,6.283366820530718542e+03,-3.453223489851097838e+00,1.061556277173018543e+02,6.287554347258891539e+03,1.191192479367691703e+01,1.065474616485095112e+02,6.281277882796611266e+03,-1.147033028368514351e+01
6.406009998321533203e+02,1.061527555999773540e+02,6.283377882376188609e+03,-3.455210655615246651e+00,1.047075727951469162e+02,6.287564574055852972e+03,1.199111783985563306e+01,1.052635207545699814e+02,6.281481252961340033e+03,-1.183781301494173022e+01
6.407009999752044678e+02,1.047321696506152193e+02,6.283400016988483003e+03,-3.458209104581783322e+00,1.033131524467104327e+02,6.287540405507912510e+03,1.196977024330089989e+01,1.035064671629303348e+02,6.281562185998787754e+03,-1.147651118980456886e+01
6.408009998798370361e+02,1.033218778772753694e+02,6.283411078173412534e+03,-3.461197068758337991e+00,1.018881081025052708e+02,6.287531159177660811e+03,1.207540937264411696e+01,1.024013015310216588e+02,6.281376738324999678e+03,-1.143210987250358812e+01
6.409010000228881836e+02,1.019115861733826023e+02,6.283422143447599410e+03,-3.460185349516905262e+00,1.005017663237982788e+02,6.287548942415738566e+03,1.205993987828742320e+01,1.005427104008728065e+02,6.281254178373837931e+03,-1.148607395380486196e+01
6.410009999275207520e+02,1.005115885376798133e+02,6.283433206935864291e+03,-3.461174100800235465e+00,9.910122772909733158e+01,6.287540404439710983e+03,1.205354823764992034e+01,9.997447714068027835e+01,6.281451765180372604e+03,-1.109022388759422029e+01
6.411009998321533203e+02,9.912188512229249682e+01,6.283433199960932143e+03,-3.459152355474088836e+00,9.939670919913555736e+01,6.286628478739881757e+03,1.196492871036571159e+01,1.008735471918037092e+02,6.277777282450819257e+03,-1.614541438827473030e+01
6.412009999752044678e+02,9.773218169142785428e+01,6.283433192120088279e+03,-3.458130912315482419e+00,9.803835944682896297e+01,6.286613616219239702e+03,1.189147103810046247e+01,9.920336477310002010e+01,6.277616616478639116e+03,-1.721069847280796239e+01
6.413009998798370361e+02,9.635277245784538991e+01,6.283422112821699557e+03,-3.455098959172119066e+00,9.497391338627903679e+01,6.287531466030012780e+03,1.188786936065935151e+01,9.527516724150746086e+01,6.281346428893934899e+03,-1.206967353561140044e+01
6.414010000228881836e+02,9.498365724622760808e+01,6.283411028758177054e+03,-3.457067457963603374e+00,9.530978314437425070e+01,6.286598188957215825e+03,1.173503190096562321e+01,9.719557468452012472e+01,6.278618796905519048e+03,-1.420761412564570492e+01
6.415009999275207520e+02,9.361454200391096947e+01,6.283399942833666501e+03,-3.461036248676919058e+00,9.393610468984263662e+01,6.286591052808842505e+03,1.184244660202830346e+01,9.495659819722789052e+01,6.277626613416752662e+03,-1.721854640256196944e+01
6.416009998321533203e+02,9.224542682060757670e+01,6.283388860992162336e+03,-3.461005337116148439e+00,9.258951984297073068e+01,6.286590039677011191e+03,1.177836074414517498e+01,9.358050619016921701e+01,6.277620585865365683e+03,-1.694722298798296833e+01
6.417009999752044678e+02,9.088660579942757067e+01,6.283366705705021559e+03,-3.460963897625333630e+00,9.130100501597826224e+01,6.286597258563147989e+03,1.163534425132593242e+01,9.287403918326799612e+01,6.277977502818213907e+03,-1.625666691429296407e+01
6.418009998798370361e+02,8.954837293125183351e+01,6.283344547684799181e+03,-3.463923034763411124e+00,8.998125241822003773e+01,6.286575491455032534e+03,1.157540606205429867e+01,9.124750422066449573e+01,6.277728227165176577e+03,-1.659260602052245304e+01
6.419010000228881836e+02,8.823072821816742817e+01,6.283322386927207845e+03,-3.469882739344029687e+00,8.866931739477286101e+01,6.286543664786215231e+03,1.160294792788772611e+01,8.991560080675253630e+01,6.277962381216879294e+03,-1.598749222618789645e+01
6.420009999275207520e+02,8.691308364741041714e+01,6.283289158596448033e+03,-3.469831746898307756e+00,8.735682583429695569e+01,6.286501609687538803e+03,1.166640130296400457e+01,8.909726799108864270e+01,6.277770919685097397e+03,-1.647576733812638849e+01
6.421009998321533203e+02,8.560573310544020842e+01,6.283255925482543716e+03,-3.474781166323282378e+00,8.608925934710350703e+01,6.286463421447373548e+03,1.162570416184507849e+01,8.694435980000343989e+01,6.277689988715745130e+03,-1.649295688418305872e+01
6.422009999752044678e+02,8.431897097682895037e+01,6.283211630847109518e+03,-3.467720165704122337e+00,8.483622149644907040e+01,6.286441123059870733e+03,1.163317277359601576e+01,8.624537173925455136e+01,6.277725935033442511e+03,-1.667975202870729845e+01
6.423009998798370361e+02,8.304250283426347323e+01,6.283167328452681431e+03,-3.468659553080215119e+00,8.358408059181056160e+01,6.286440214613190619e+03,1.163833426059272824e+01,8.470153976978144783e+01,6.277726009824982611e+03,-1.675925965486976565e+01
6.424010000228881836e+02,8.177632873865093188e+01,6.283134100834446144e+03,-3.468610296937640669e+00,8.235233484854722974e+01,6.286396753286448984e+03,1.170820037047678852e+01,8.362182532897020337e+01,6.277688948606578379e+03,-1.657877841074650860e+01
6.425009999275207520e+02,8.052044882754012178e+01,6.283078724138389589e+03,-3.470539487530459155e+00,8.112999257468516134e+01,6.286380613413626634e+03,1.162206101962920002e+01,8.183345100306803488e+01,6.277889623728568040e+03,-1.726312416246537396e+01
6.426009998321533203e+02,7.928515705158815763e+01,6.283034421276826833e+03,-3.472480147854184906e+00,7.992558537401635022e+01,6.286308884018237222e+03,1.163976318397226350e+01,8.134324692167717785e+01,6.277684540146166910e+03,-1.692192130527791960e+01
6.427009999752044678e+02,7.804986530091127861e+01,6.282979042906258655e+03,-3.476410080731056951e+00,7.871333332111851178e+01,6.286250680063844811e+03,1.156522331669748382e+01,8.010803921272770367e+01,6.278106662844301354e+03,-1.562000884577810211e+01
6.428009998798370361e+02,7.683516175278930405e+01,6.282923665727011212e+03,-3.479340504060473904e+00,7.748272833421538053e+01,6.286186458200146262e+03,1.154263514911554012e+01,7.853660616472075162e+01,6.277260286897350852e+03,-1.672755085790731755e+01
6.429010000228881836e+02,7.562045824580570752e+01,6.282868292603502596e+03,-3.478271158904590266e+00,7.629394181390046015e+01,6.286100816368705637e+03,1.155607908228921588e+01,7.746634884495972528e+01,6.278314622521049387e+03,-1.617192918797445600e+01
6.430009999275207520e+02,7.441604886450943468e+01,6.282812922595699092e+03,-3.474202166227314592e+00,7.513698353038421374e+01,6.286028746679397045e+03,1.153285989768892250e+01,7.602581681476226549e+01,6.276724985197158276e+03,-1.816005899898618736e+01
6.431009998321533203e+02,7.321163947295042362e+01,6.282757552680890512e+03,-3.470133403033742070e+00,7.394324411403511021e+01,6.285975331525304682e+03,1.147772252346521782e+01,7.501723767768714879e+01,6.276843457440832026e+03,-1.742072594378942085e+01
6.432009999752044678e+02,7.201752422429865419e+01,6.282691109280800447e+03,-3.466054020530464186e+00,7.275021715707021031e+01,6.285918458877404191e+03,1.143335760603667950e+01,7.430723579472737583e+01,6.277655769286950090e+03,-1.561789905061004902e+01
6.433009998798370361e+02,7.083370304672291695e+01,6.282635742618751465e+03,-3.458985941391802044e+00,7.159019626694941962e+01,6.285835774048811800e+03,1.150200986711934092e+01,7.286527086812282050e+01,6.277385023697859651e+03,-1.674773031623408315e+01
6.434010000228881836e+02,6.964988185253093889e+01,6.282569297467396609e+03,-3.456907112352837430e+00,7.042213087240770619e+01,6.285792668023456827e+03,1.149378120644178125e+01,7.182766442457750600e+01,6.277335075059284463e+03,-1.655613327281389502e+01
6.435009999275207520e+02,6.847635473069158252e+01,6.282491772883533486e+03,-3.460817649119235284e+00,6.922457106067668064e+01,6.285724037602121825e+03,1.156851379098179677e+01,6.986130226804743870e+01,6.276654705479319091e+03,-1.726547269998309275e+01
6.436009998321533203e+02,6.731312161032371932e+01,6.282425318100890763e+03,-3.468739474984431581e+00,6.640977975022303781e+01,6.286574674163950476e+03,1.164981030882154300e+01,6.725031676184642038e+01,6.280356874977243933e+03,-1.174838972627367184e+01
6.437009999752044678e+02,6.614988859668619625e+01,6.282358874297025068e+03,-3.465661515610463539e+00,6.525993475755126383e+01,6.286541235469181629e+03,1.161433222560890499e+01,6.595190754969985392e+01,6.280337789557774158e+03,-1.199945208759299931e+01
6.438009998798370361e+02,6.499694975894510662e+01,6.282281360957619654e+03,-3.458572913506941404e+00,6.411047894002012981e+01,6.286496404155415803e+03,1.162254738809224364e+01,6.453431651235632671e+01,6.280496199115437776e+03,-1.165253138540629152e+01
6.439010000228881836e+02,6.385430492285456694e+01,6.282214917412671639e+03,-3.455495587742916541e+00,6.299012684280410213e+01,6.286401400003847812e+03,1.160522043654054869e+01,6.396581535989776057e+01,6.280267954264101718e+03,-1.192350375703244936e+01
6.440009999275207520e+02,6.271166013828155883e+01,6.282137402304908392e+03,-3.450407503708902368e+00,6.184114265484049611e+01,6.286314648779841264e+03,1.160424522836092365e+01,6.257304412168696217e+01,6.280205193671198685e+03,-1.215362878363248456e+01
6.441009998321533203e+02,6.157930936224386187e+01,6.282048800823620695e+03,-3.458308752462926350e+00,6.234234075561516875e+01,6.285325582220610158e+03,1.153225941987147962e+01,6.327986954465859526e+01,6.277107659056242483e+03,-1.564034967093357409e+01
6.442009999752044678e+02,6.044695856438522696e+01,6.281960198435558596e+03,-3.467210202939440933e+00,6.124067453382463100e+01,6.285268490588564418e+03,1.155495593119212572e+01,6.253815797803849819e+01,6.277134548938173793e+03,-1.576885166596821364e+01
6.443009998798370361e+02,5.932490194272656936e+01,6.281871605080046720e+03,-3.467111958008445072e+00,6.012350188331504341e+01,6.285156341975856776e+03,1.160746336579450144e+01,6.138473497466941353e+01,6.276139735644985194e+03,-1.744371918737761007e+01
6.444010000228881836e+02,5.820284525601141468e+01,6.281794084442384701e+03,-3.468024872466685338e+00,5.898642093486535032e+01,6.285055135076397164e+03,1.163908987751847235e+01,6.048130292243706663e+01,6.276576506917827828e+03,-1.612260240801924738e+01
6.445009999275207520e+02,5.708078862763943562e+01,6.281705493230295360e+03,-3.465927021441984834e+00,5.784880184033704609e+01,6.284927766141241591e+03,1.166048119366450919e+01,5.886472116807294697e+01,6.276026108083075087e+03,-1.685223724543766366e+01
6.446009998321533203e+02,5.596902609106450655e+01,6.281605824548790224e+03,-3.467818495909341436e+00,5.674752212695511844e+01,6.284836972792287270e+03,1.161916559791234249e+01,5.788661004237565066e+01,6.276976049978871742e+03,-1.528663116836878544e+01
6.447009999752044678e+02,5.485726357543740050e+01,6.281506159908077279e+03,-3.465710169271915220e+00,5.560836386211224180e+01,6.284752117281886058e+03,1.167429114578862936e+01,5.684079443939037901e+01,6.275718803530665355e+03,-1.691031705142358987e+01
6.448009998798370361e+02,5.375579522968052970e+01,6.281406505281056525e+03,-3.453602127307476621e+00,5.451760802077399148e+01,6.284659212086769003e+03,1.164735504525970100e+01,5.574504051016913309e+01,6.275671677563758749e+03,-1.675767925840546013e+01
6.449010000228881836e+02,5.265432669850611092e+01,6.281306830934256141e+03,-3.461494267822672555e+00,5.344288316297456731e+01,6.284537448335546287e+03,1.158849224137202327e+01,5.486038032102510442e+01,6.275745312143224510e+03,-1.621070769740208561e+01
6.450009999275207520e+02,5.155285823066662942e+01,6.281207165574631290e+03,-3.460386603974257014e+00,5.234204835461753191e+01,6.284404287120098161e+03,1.163506594703585506e+01,5.369338137673514666e+01,6.275402855654949235e+03,-1.748050150500557720e+01
6.451009998321533203e+02,5.046168384094460180e+01,6.281107499337460467e+03,-3.460279214045385743e+00,5.128344678380108235e+01,6.284293663060810104e+03,1.165708710968374362e+01,5.282356500126934407e+01,6.276174442327167526e+03,-1.474914286315561185e+01
